time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-06T10:58:02.270Z,39.5734,26.0755,7.21,5.2,mww,,33,1.32,1.01,us,us20008hwm,2017-05-09T01:24:28.040Z,"23km WNW of Behram, Turkey",earthquake,4.4,3.5,0.061,26,reviewed,us,us
2017-02-06T03:51:40.640Z,39.5986,26.0647,10,5.3,mww,,33,1.295,0.65,us,us20008hv1,2017-05-09T01:24:28.040Z,"25km WNW of Behram, Turkey",earthquake,4.5,1.7,0.047,43,reviewed,us,us
2017-02-05T15:59:09.040Z,39.2982,54.7342,10,5,mb,,51,7.749,0.58,us,us20008hsv,2017-05-09T01:24:27.040Z,"16km NE of Gumdag, Turkmenistan",earthquake,5.6,1.8,0.044,166,reviewed,us,us
2017-02-05T13:46:25.700Z,39.258,54.8155,10,5.2,mb,,45,7.818,0.83,us,us20008hsc,2017-05-09T01:24:27.040Z,"20km ENE of Gumdag, Turkmenistan",earthquake,7.4,1.8,0.041,191,reviewed,us,us
2017-02-05T07:11:20.890Z,-36.9053,-96.0156,10,5.2,mb,,46,18.037,0.74,us,us20008hrc,2017-05-09T01:24:26.040Z,"West Chile Rise",earthquake,12.2,1.8,0.03,367,reviewed,us,us
2017-02-03T19:54:22.550Z,15.0701,-60.5254,44,5.8,mww,,34,0.448,0.82,us,us20008hh9,2017-04-27T01:38:43.040Z,"59km ENE of Sainte-Marie, Martinique",earthquake,4.1,1.9,,,reviewed,us,us
2017-02-03T10:29:49.430Z,-8.1306,119.6653,168.28,5.1,mb,,50,2.594,1.19,us,us20008hbs,2017-04-27T01:38:43.040Z,"46km NNW of Cempa, Indonesia",earthquake,7.1,4.4,0.06,88,reviewed,us,us
2017-02-03T00:52:26.450Z,-33.0883,-69.7164,10,5.4,mww,,16,0.548,1.28,us,us20008h9r,2017-04-27T01:38:42.040Z,"85km WSW of Mendoza, Argentina",earthquake,1.7,1.7,0.052,35,reviewed,us,us
2017-02-02T00:18:43.990Z,12.1145,141.027,9,5.6,mww,,18,4.022,0.77,us,us20008fsm,2017-04-27T01:38:41.040Z,"265km NNE of Fais, Micronesia",earthquake,7.4,1.7,0.068,21,reviewed,us,us
2017-02-01T10:07:44.180Z,30.6877,83.3674,10,5.1,mb,,30,3.419,0.72,us,us10007wlj,2017-04-27T01:38:40.040Z,"138km NNW of Zhadong, China",earthquake,7.6,1.7,0.045,163,reviewed,us,us
2017-01-31T15:55:57.050Z,-6.9967,125.4125,492.53,5.4,mww,,29,2.965,1.25,us,us10007wf4,2017-04-27T01:38:40.040Z,"173km N of Dili, East Timor",earthquake,9,5,,,reviewed,us,us
2017-01-31T14:22:38.700Z,0.702,-79.6769,10,5.5,mww,,62,1.31,0.78,us,us10007wew,2017-04-27T01:38:40.040Z,"25km S of Propicia, Ecuador",earthquake,6,1.8,,,reviewed,us,us
2017-01-31T11:43:09.620Z,-40.2168,45.8416,10,5,mb,,33,7.602,1.12,us,us10007wen,2017-04-27T01:38:40.040Z,"Southwest Indian Ridge",earthquake,9.3,1.7,0.073,59,reviewed,us,us
2017-01-31T09:38:37.576Z,63.0817,-150.9427,132.9,5.2,ml,,,,0.64,ak,ak15178939,2017-04-27T01:38:39.040Z,"94km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-31T00:55:01.770Z,34.6113,-36.4393,10,5.4,mwb,,30,7.754,0.69,us,us20008hk3,2018-06-01T14:54:22.486Z,"Northern Mid-Atlantic Ridge",earthquake,9,1.8,0.052,35,reviewed,us,us
2017-01-30T23:35:24.160Z,-14.7735,167.1577,79,5.9,mww,,21,5.971,0.83,us,us10007wbk,2017-04-27T01:38:39.040Z,"32km NNE of Port-Olry, Vanuatu",earthquake,8.5,1.9,,,reviewed,us,us
2017-01-30T14:04:10.400Z,-11.8039,166.4591,57.97,5.1,mb,,70,6.818,0.53,us,us10007w6e,2017-04-27T01:38:38.040Z,"138km SSE of Lata, Solomon Islands",earthquake,9.6,6.3,0.065,78,reviewed,us,us
2017-01-30T13:37:24.820Z,34.6006,-36.5911,10,5.2,mb,,48,9.486,0.69,us,us10007w68,2017-04-27T01:38:38.040Z,"Northern Mid-Atlantic Ridge",earthquake,3.6,1.8,0.035,267,reviewed,us,us
2017-01-30T06:01:16.750Z,-5.4702,151.7553,48.71,5,mb,,28,1.186,0.92,us,us10007w4t,2017-04-27T01:38:38.040Z,"135km SSW of Kokopo, Papua New Guinea",earthquake,7.4,5.2,0.046,149,reviewed,us,us
2017-01-30T02:43:55.790Z,9.9354,126.0349,53.28,5.1,mb,,81,2.882,0.91,us,us10007w4d,2017-04-27T01:38:38.040Z,"3km SE of San Benito, Philippines",earthquake,8.8,5.1,0.041,190,reviewed,us,us
2017-01-29T23:37:01.600Z,-55.3438,-31.9623,10,5,mb,,93,15.377,0.82,us,us20008j0p,2017-04-27T01:38:37.040Z,"South Georgia Island region",earthquake,9.4,1.8,0.118,23,reviewed,us,us
2017-01-29T17:38:49.760Z,-58.0422,-64.8912,10,5.4,mww,,110,3.467,0.94,us,us10007w2i,2017-04-27T01:38:37.040Z,"Drake Passage",earthquake,8.3,1.8,,,reviewed,us,us
2017-01-29T16:42:27.680Z,-29.1976,61.2771,10,5.4,mww,,21,9.591,1.06,us,us10007w1q,2017-04-27T01:38:37.040Z,"Southwest Indian Ridge",earthquake,8.8,1.7,,,reviewed,us,us
2017-01-29T14:59:51.980Z,-30.0938,-177.4531,18,5.9,mww,,45,0.941,0.79,us,us10007w1e,2017-04-27T01:38:37.040Z,"101km SSE of Raoul Island, New Zealand",earthquake,8.9,1.7,,,reviewed,us,us
2017-01-29T13:47:41.680Z,12.6938,145.154,10,5,mb,,107,0.932,0.69,us,us10007w1b,2017-04-27T01:38:37.040Z,"77km SE of Inarajan Village, Guam",earthquake,9,1.9,0.047,143,reviewed,us,us
2017-01-28T23:12:03.740Z,-4.6443,153.119,60.91,5,mb,,100,1.053,0.59,us,us10007vze,2017-04-19T18:31:04.040Z,"21km SSE of Taron, Papua New Guinea",earthquake,7.6,6.5,0.067,71,reviewed,us,us
2017-01-28T22:32:56.280Z,-15.2295,-173.0759,37.16,5.4,mww,,18,1.817,0.65,us,us10007vz5,2017-04-19T18:31:04.040Z,"107km NE of Hihifo, Tonga",earthquake,7.6,3.8,0.098,10,reviewed,us,us
2017-01-28T09:24:55.180Z,-5.5962,151.8366,27.41,5.2,mww,,26,1.294,1.22,us,us10007vx6,2017-04-19T18:31:03.040Z,"145km SSW of Kokopo, Papua New Guinea",earthquake,7.4,3.8,0.073,18,reviewed,us,us
2017-01-28T06:42:31.910Z,-9.3512,-79.0025,50.16,5.3,mww,,65,2.282,1.03,us,us10007vwu,2017-04-19T18:31:03.040Z,"55km WSW of Chimbote, Peru",earthquake,6.8,4,0.069,20,reviewed,us,us
2017-01-28T04:14:35.500Z,-5.6265,151.765,10,5.3,mb,,25,1.336,0.83,us,us10007vwi,2017-04-19T18:31:03.040Z,"151km SSW of Kokopo, Papua New Guinea",earthquake,7.6,1.7,0.041,204,reviewed,us,us
2017-01-27T18:46:36.360Z,28.1832,104.8275,32.24,5.3,mb,,14,4.58,0.62,us,us10007vts,2017-04-19T18:31:02.040Z,"31km E of Junlian, China",earthquake,6.4,3.8,0.037,245,reviewed,us,us
2017-01-27T16:29:22.570Z,7.671,38.6682,10,5.3,mww,,47,1.216,0.99,us,us10007vra,2018-03-23T02:48:09.647Z,"29km S of Ziway, Ethiopia",earthquake,8.7,1.9,,,reviewed,us,us
2017-01-27T14:58:10.070Z,2.1093,127.3261,70.34,5,mb,,107,1.329,0.79,us,us10007vpj,2017-04-19T18:31:02.040Z,"86km WNW of Tobelo, Indonesia",earthquake,8.8,7.6,0.077,54,reviewed,us,us
2017-01-26T21:49:21.150Z,-0.1163,-18.6235,10,5,mb,,45,8.699,0.76,us,us20008iqr,2017-04-19T18:31:01.040Z,"Central Mid-Atlantic Ridge",earthquake,8.3,1.9,0.083,46,reviewed,us,us
2017-01-26T08:06:30.210Z,40.2435,142.434,42.4,5.1,mww,,103,1.177,0.94,us,us10007vh4,2017-04-19T18:31:00.040Z,"78km NNE of Miyako, Japan",earthquake,6.1,5.4,0.062,25,reviewed,us,us
2017-01-25T20:54:37.930Z,17.7541,-94.5589,160.1,5,mb,,39,0.728,1.12,us,us10007vfd,2017-04-19T18:31:00.040Z,"8km ESE of Hidalgotitlan, Mexico",earthquake,5.3,5.3,0.029,375,reviewed,us,us
2017-01-25T18:50:51.790Z,35.3583,26.4196,56.63,5.2,mww,,41,1.252,0.91,us,us10007vdu,2017-04-19T18:31:00.040Z,"23km NE of Palaikastron, Greece",earthquake,5.6,5.2,,,reviewed,us,us
2017-01-25T13:48:59.180Z,-5.7673,133.7771,10,5.2,mb,,54,3.213,0.65,us,us10007vc9,2017-04-19T18:30:59.040Z,"48km W of Dobo, Indonesia",earthquake,6.6,1.9,0.064,82,reviewed,us,us
2017-01-25T10:21:26.340Z,-10.3949,161.1073,47.77,5.1,mb,,64,1.486,0.65,us,us10007vbq,2017-04-19T18:30:59.040Z,"89km W of Kirakira, Solomon Islands",earthquake,8.7,6.3,0.043,177,reviewed,us,us
2017-01-24T20:37:59.110Z,-6.0937,154.1673,35,5.2,mb,,27,2.748,0.87,us,us10007v93,2017-04-19T18:30:58.040Z,"147km W of Panguna, Papua New Guinea",earthquake,3.5,1.9,0.056,106,reviewed,us,us
2017-01-24T16:17:50.570Z,-19.1827,169.4405,241.11,5.1,mb,,81,2.607,0.64,us,us10007v73,2017-04-19T18:30:58.040Z,"44km NNE of Isangel, Vanuatu",earthquake,9.7,6.1,0.056,103,reviewed,us,us
2017-01-24T09:38:31.050Z,12.0891,146.2566,10,5.5,mww,,18,2.014,0.71,us,us10007v50,2017-04-19T18:30:57.040Z,"209km SE of Inarajan Village, Guam",earthquake,8.7,1.7,,,reviewed,us,us
2017-01-24T03:47:08.950Z,-6.0562,148.9151,77.65,5.1,mb,,67,3.552,0.79,us,us10007v4b,2017-04-19T18:30:57.040Z,"72km WNW of Kandrian, Papua New Guinea",earthquake,7.2,6.4,0.091,39,reviewed,us,us
2017-01-24T02:38:37.340Z,-55.0706,-31.413,10,5,mb,,67,9.076,0.86,us,us10007v3u,2017-04-19T18:30:57.040Z,"South Georgia Island region",earthquake,11.5,1.8,0.067,71,reviewed,us,us
2017-01-23T10:17:14.370Z,33.6884,-37.8421,10,5.1,mb,,77,21.327,0.96,us,us10007uys,2017-04-19T18:30:56.040Z,"Northern Mid-Atlantic Ridge",earthquake,8.9,1.8,0.035,260,reviewed,us,us
2017-01-23T07:13:41.960Z,-48.9431,31.2656,10,5.1,mb,,19,14.096,1.35,us,us10007uy3,2017-04-19T18:30:56.040Z,"South of Africa",earthquake,9.9,1.7,0.06,91,reviewed,us,us
2017-01-22T21:41:53.620Z,-33.4783,-177.9447,31.75,5,mb,,98,4.22,0.92,us,us20008i5r,2017-04-19T18:30:55.040Z,"243km SSE of L'Esperance Rock, New Zealand",earthquake,10,5,0.113,25,reviewed,us,us
2017-01-22T21:00:15.910Z,-37.9523,177.7879,63.51,5,mwr,,71,0.566,1.26,us,us10007uvw,2017-04-19T18:30:55.040Z,"46km ENE of Opotiki, New Zealand",earthquake,6.1,4.5,0.075,17,reviewed,us,us
2017-01-22T17:14:56.840Z,-35.4154,-99.4003,10,5.1,mb,,153,11.845,1.24,us,us10007uv7,2017-04-19T18:30:55.040Z,"Southeast of Easter Island",earthquake,14.7,1.9,0.055,105,reviewed,us,us
2017-01-22T07:44:24.150Z,-41.6648,-83.5843,10,5.3,mb,,151,7.444,0.9,us,us10007usl,2017-04-19T18:30:54.040Z,"West Chile Rise",earthquake,11.6,1.9,0.037,245,reviewed,us,us
2017-01-22T04:44:52.760Z,-6.7363,153.6022,10,5.6,mb,,51,2.878,1,us,us10007upq,2017-04-19T18:30:54.040Z,"213km WSW of Panguna, Papua New Guinea",earthquake,8.4,1.8,0.077,59,reviewed,us,us
2017-01-22T04:30:22.960Z,-6.2464,155.1718,135,7.9,mww,,9,3.625,1.22,us,us10007uph,2017-04-19T18:30:54.040Z,"35km WNW of Panguna, Papua New Guinea",earthquake,7.3,1.8,0.042,54,reviewed,us,us
2017-01-21T19:52:31.190Z,-15.6046,-172.9699,36.83,5,mb,,62,2.042,0.89,us,us10007und,2017-04-12T02:29:04.040Z,"91km ENE of Hihifo, Tonga",earthquake,9.8,7.1,0.069,66,reviewed,us,us
2017-01-21T17:53:32.290Z,-33.0609,-177.6883,10,5,mb,,72,3.809,1.45,us,us10007un8,2017-04-12T02:29:04.040Z,"213km SSE of L'Esperance Rock, New Zealand",earthquake,9.4,1.7,0.082,48,reviewed,us,us
2017-01-21T06:30:49.490Z,-6.1195,130.3343,118.04,5,mb,,71,2.083,0.75,us,us10007ul9,2017-04-12T02:29:03.040Z,"229km NNW of Saumlaki, Indonesia",earthquake,6.4,7.7,0.09,39,reviewed,us,us
2017-01-21T05:16:31.800Z,2.8266,128.2084,46.85,5.6,mww,,33,2.207,1.04,us,us10007ul1,2017-04-12T02:29:03.040Z,"123km N of Tobelo, Indonesia",earthquake,6.8,5,0.066,22,reviewed,us,us
2017-01-21T01:52:32.730Z,-5.401,152.2795,43.03,5.2,mb,,44,1.115,0.95,us,us10007ukd,2017-04-12T02:29:03.040Z,"116km S of Kokopo, Papua New Guinea",earthquake,7.6,4.4,0.051,126,reviewed,us,us
2017-01-20T17:36:08.590Z,-17.2412,-174.0689,109.92,5.1,mb,,65,3.981,1.1,us,us10007uep,2017-04-12T02:29:03.040Z,"146km SSW of Hihifo, Tonga",earthquake,5,7.7,0.085,45,reviewed,us,us
2017-01-20T09:54:06.770Z,38.2914,76.7293,37.17,5.3,mb,,25,3.531,0.84,us,us10007ubb,2017-04-12T02:29:03.040Z,"46km WSW of Shache, China",earthquake,6.8,5,0.037,247,reviewed,us,us
2017-01-19T23:04:21.150Z,-10.3506,161.3355,36,6.5,mww,,21,1.64,0.85,us,us10007u7n,2017-04-12T02:29:02.040Z,"65km W of Kirakira, Solomon Islands",earthquake,6.6,1.8,,,reviewed,us,us
2017-01-19T16:53:16.430Z,-18.1922,-13.6638,10,5,mb,,64,7.891,0.94,us,us20008hcn,2017-04-12T02:29:01.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.1,1.9,0.061,87,reviewed,us,us
2017-01-19T10:15:58.840Z,-49.0063,127.52,10,5.3,mwb,,66,15.042,1.2,us,us10007u2v,2017-04-12T02:29:01.040Z,"Western Indian-Antarctic Ridge",earthquake,11.8,1.2,0.083,14,reviewed,us,us
2017-01-18T14:52:56.800Z,-57.5213,-25.9955,56.98,5,mb,,86,16.937,0.58,us,us10007tyy,2017-04-12T02:29:00.040Z,"117km SE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,12.6,7,0.081,49,reviewed,us,us
2017-01-18T13:33:38.000Z,42.5581,13.2487,7.39,5.2,mww,,33,0.12,0.6,us,us10007txl,2017-04-12T02:29:00.040Z,"4km N of Montereale, Italy",earthquake,5.2,3.8,,,reviewed,us,us
2017-01-18T11:18:15.430Z,51.0982,-179.5822,52.31,5.1,mb,,203,0.754,1.06,us,us10007twz,2017-04-12T02:29:00.040Z,"37km WSW of Amatignak Island, Alaska",earthquake,8.3,8.4,0.029,370,reviewed,us,us
2017-01-18T10:25:25.490Z,42.5855,13.1904,10,5.6,mww,,30,0.169,0.55,us,us10007twn,2017-04-12T02:29:00.040Z,"8km NNW of Montereale, Italy",earthquake,5.2,1.8,,,reviewed,us,us
2017-01-18T10:14:10.980Z,42.6012,13.2268,7,5.7,mww,,27,0.149,0.55,us,us10007twj,2017-04-12T02:29:00.040Z,"6km WSW of Amatrice, Italy",earthquake,5.2,1.8,,,reviewed,us,us
2017-01-18T09:25:41.610Z,42.6598,13.2099,10,5.3,mww,,30,0.462,0.84,us,us10007twc,2017-04-12T02:29:00.040Z,"7km WNW of Amatrice, Italy",earthquake,5.1,1.8,,,reviewed,us,us
2017-01-18T02:02:26.380Z,-52.8566,9.9829,10,5.2,mb,,59,21.914,0.85,us,us10007tup,2017-04-12T02:29:00.040Z,"Southwest of Africa",earthquake,12.8,1.8,0.093,38,reviewed,us,us
2017-01-17T11:48:46.330Z,5.418,94.5582,35,5.1,mwb,,26,2.386,1.16,us,us10007tps,2017-04-12T02:28:59.040Z,"86km W of Banda Aceh, Indonesia",earthquake,5.2,1.9,0.078,16,reviewed,us,us
2017-01-17T09:21:52.470Z,-56.7343,-25.8633,10,5.1,mb,,119,6.515,0.67,us,us10007tmm,2017-04-12T02:28:59.040Z,"81km E of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,13.9,1.8,0.069,69,reviewed,us,us
2017-01-17T09:08:02.030Z,19.8529,-76.594,11,5.8,mww,,16,1.397,0.85,us,us10007tmh,2017-04-12T02:28:59.040Z,"44km S of Guisa, Cuba",earthquake,6.2,1.7,,,reviewed,us,us
2017-01-17T01:17:46.970Z,-13.5915,166.6355,37.3,5.1,mb,,89,7.275,0.98,us,us10007tl5,2017-04-12T02:28:59.040Z,"104km WNW of Sola, Vanuatu",earthquake,9,5.9,0.086,44,reviewed,us,us
2017-01-16T21:40:09.940Z,58.0622,-136.8507,10,5,mwr,,155,1.173,0.74,us,us10007tka,2017-04-12T02:28:58.040Z,"76km WSW of Gustavus, Alaska",earthquake,1.9,1.8,,,reviewed,us,pgc
2017-01-16T20:47:39.210Z,-13.554,166.4169,14.89,5.9,mww,,28,7.226,1.35,us,us10007tjy,2017-04-12T02:28:58.040Z,"127km WNW of Sola, Vanuatu",earthquake,8.1,2.9,0.053,34,reviewed,us,us
2017-01-16T15:06:36.730Z,-7.6347,129.9926,10,5.3,mb,,37,1.339,0.7,us,us10007tiy,2017-04-12T02:28:58.040Z,"150km WNW of Saumlaki, Indonesia",earthquake,7.1,1.7,0.055,110,reviewed,us,us
2017-01-16T12:42:10.680Z,3.3168,98.4696,6,5.6,mww,,31,0.767,1.27,us,us10007tii,2017-04-12T02:28:58.040Z,"24km N of Kabanjahe, Indonesia",earthquake,5.2,1.7,0.069,20,reviewed,us,us
2017-01-16T01:16:38.010Z,-13.642,166.5223,14.03,5.8,mww,,22,7.128,0.68,us,us10007tfe,2017-04-12T02:28:57.040Z,"114km WNW of Sola, Vanuatu",earthquake,7.5,2.8,,,reviewed,us,us
2017-01-14T23:10:09.340Z,-5.6126,146.8176,146.96,5,mb,,51,3.587,0.74,us,us10007tbj,2017-04-01T00:26:13.040Z,"121km ESE of Madang, Papua New Guinea",earthquake,7.7,7,0.091,39,reviewed,us,us
2017-01-14T18:56:48.270Z,-18.4797,176.4842,25.75,5.1,mb,,73,1.661,1.02,us,us10007tc7,2017-04-01T00:26:13.040Z,"124km SW of Nadi, Fiji",earthquake,6.6,5.4,0.094,42,reviewed,us,us
2017-01-14T18:43:32.740Z,-10.9463,161.4534,36.59,5.2,mb,,55,2.107,0.91,us,us10007tau,2017-04-01T00:26:13.040Z,"74km SW of Kirakira, Solomon Islands",earthquake,8.5,7.3,0.067,74,reviewed,us,us
2017-01-14T18:25:43.050Z,-18.6545,176.0894,4.39,5.7,mww,,40,2.074,0.88,us,us10007tas,2017-04-01T00:26:13.040Z,"169km SW of Nadi, Fiji",earthquake,7.2,2.9,0.049,40,reviewed,us,us
